Document ID	activity	bodypart	dayId	dayName	lastUpdated	planId	thumbnailId	thumbnailUrl	type	videoId	videoUrl
10080627_18875973_2023_oa016.mp4	"Curl de bíceps de pie - EZ bar"	"Bíceps "	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177648"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177648.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A21Z&se=2035-03-26T22%3A14%3A21Z&spr=https&sig=hR8Swuv+oSfAQKDdBkymDLhPmG9Z2UHeRPILXyyjMSg="	"strength"	"2023_oa016.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_oa016.mp4"
10080627_18875973_2023_oa100.mp4	"Press de hombros sentado - Mancuernas"	"Hombros "	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177647"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177647.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A21Z&se=2035-03-26T22%3A14%3A21Z&spr=https&sig=3b9ik4IafOoTHb5/c7PO0PB4NR9ei5pQLAiNpfuIC0U="	"strength"	"2023_oa100.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_oa100.mp4"
10080627_18875973_2023_sid0012.mp4	"Extensión de piernas sentado"	"Cuádriceps "	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177645"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177645.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A21Z&se=2035-03-26T22%3A14%3A21Z&spr=https&sig=BA6JjnT/S7aOOjKE08CHeNchfls94jAbYbWjSZbkbl0="	"strength"	"2023_sid0012.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_sid0012.mp4"
10261975_19349139_2023_bc001.mp4	"Press de banca - Barra"	"Pecho, Tríceps, Hombros parte delantera"	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026445"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026445.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A05Z&se=2035-03-26T22%3A23%3A05Z&spr=https&sig=UhwsX1LNNxAOttN/kqUx/ulsN11gksy6oPg2JVNQTqc="	"strength"	"2023_bc001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_bc001.mp4"
10261975_19349139_2023_cm005.mp4	"Cinta de correr a 6 km/h ~ 3"	"Sistema cardiovascular, Piernas"	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026452"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026452.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A07Z&se=2035-03-26T22%3A23%3A07Z&spr=https&sig=Rcbiy6aKnohoU/vS1cqArN8MicftyBTVvJaoRlOz1/Y="	"cardio"	"2023_cm005.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_cm005.mp4"
10261975_19349139_2023_gc003.mp4	"Contractora"	"Pecho "	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026446"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026446.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A05Z&se=2035-03-26T22%3A23%3A05Z&spr=https&sig=qMxgzNLFaXKDVucU432KTACn+0v43JrhXiJrM8KhH3k="	"strength"	"2023_gc003.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_gc003.mp4"
10261975_19349139_2023_gt001.mp4	"Extension de codo - Polea"	"Tríceps "	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026450"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026450.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A06Z&se=2035-03-26T22%3A23%3A06Z&spr=https&sig=kAmUzF2Nrtmy53+AjbFTWkTjXJy+6/xcT+k5jn3pcEA="	"strength"	"2023_gt001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_gt001.mp4"
10261975_19349139_2023_id0214.mp4	"Extensión de codo sobre cabeza - Polea"	"Tríceps "	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026451"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026451.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A06Z&se=2035-03-26T22%3A23%3A06Z&spr=https&sig=xabBQ70xt8qTp3jouIfqlD52L3aLhkW89vYUgTee26I="	"strength"	"2023_id0214.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_id0214.mp4"
10261975_19349139_2023_oa040.mp4	"Press de banca inclinado máquina de Smith"	"Pecho superior, Pecho, Tríceps, Hombros parte delantera"	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026448"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026448.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A06Z&se=2035-03-26T22%3A23%3A06Z&spr=https&sig=yzfbaqjKniSMB0zfo/vleWVijXWpVbjJf7NQLq86uIc="	"strength"	"2023_oa040.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_oa040.mp4"
10261975_19349139_2023_oa069.mp4	"Pullover con brazos doblados - Con pesa"	"Pecho, Tríceps, Dorsales"	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026447"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026447.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A06Z&se=2035-03-26T22%3A23%3A06Z&spr=https&sig=JdWP+FgnSuLc737enxnJn4N2IgzW6aoxemmedFnDJfA="	"strength"	"2023_oa069.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_oa069.mp4"
10261975_19349139_2023_sid0010.mp4	"Cruces - Polea"	"Pecho, Bíceps"	"19349139"	"día 1"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026449"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%201/images/3300026449.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A06Z&se=2035-03-26T22%3A23%3A06Z&spr=https&sig=FS0XHuQO88/wnudtkXpZZdwbekF1R+wvxSz/2z1Lg58="	"strength"	"2023_sid0010.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 1/2023_sid0010.mp4"
10261975_19349140_2023_cm001.mp4	"Máquina de remos, Intensidad baja"	"Sistema cardiovascular, Cuerpo completo"	"19349140"	"día 2"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026460"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%202/images/3300026460.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A09Z&se=2035-03-26T22%3A23%3A09Z&spr=https&sig=E9PFBmQ5+DIzSaY4Mc7b3+xldOpOlHlfTHS5iyBxoS8="	"cardio"	"2023_cm001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 2/2023_cm001.mp4"
10261975_19349140_2023_ds001.mp4	"Elevaciones laterales de pie - mancuernas"	"Hombros "	"19349140"	"día 2"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026454"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%202/images/3300026454.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A07Z&se=2035-03-26T22%3A23%3A07Z&spr=https&sig=j7V97Ybw3oEXrsgIIsi2uMrSrU8kwcklGZDGmbqis8c="	"strength"	"2023_ds001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 2/2023_ds001.mp4"
10261975_19349140_2023_gl001.mp4	"Prensa de piernas sentado"	"Cuádriceps, Glúteos, Piernas"	"19349140"	"día 2"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026459"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%202/images/3300026459.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A09Z&se=2035-03-26T22%3A23%3A09Z&spr=https&sig=YOLLyRqGKQQTSRo0Yi5gdOxrSJZOP+w1Kq2jMr/7pXY="	"strength"	"2023_gl001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 2/2023_gl001.mp4"
10261975_19349140_2023_gs001.mp4	"Máquina de press de hombros"	"Hombros "	"19349140"	"día 2"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026453"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%202/images/3300026453.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A07Z&se=2035-03-26T22%3A23%3A07Z&spr=https&sig=3llvgBZIsMFda0KF2Oki2Cn4T9FOOKGf9lIsPjfJHb4="	"strength"	"2023_gs001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 2/2023_gs001.mp4"
10261975_19349140_2023_id1676.mp4	"Elevaciones frontal alternado - Mancuernas"	"Hombros parte delantera, Hombros"	"19349140"	"día 2"	27 mars 2025 à 13:47:54 UTC+1	"10261975"	"3300026455"	"https://sagafit.blob.core.windows.net/sagathumbnails/10261975/d%C3%ADa%202/images/3300026455.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A23%3A07Z&se=2035-03-26T22%3A23%3A07Z&spr=https&sig=QlwLUiv6s1tXqxgOHuxpZ/ZXmEPStLZbkkaIpnMKRHE="	"strength"	"2023_id1676.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10261975/día 2/2023_id1676.mp4"
